id_riego,id_parcela,id_ciclo,fecha_riego,cultivo,etapa_fenologica,eto_mm,kc,etc_mm,lamina_neta_mm,lamina_bruta_mm,eficiencia_riego,volumen_m3ha,volumen_total_m3,sobre_riego_pct,deficit_hidrico_mm,metodo_riego,costo_agua_mxn,costo_energia_mxn,energia_kwh,origen_decision,cumplimiento_fao56,alerta
dc725fef-9411-4b8a-a8c7-195b23ab27df,PAR-066,CIC-2025-PV,2025-08-05,Algodon,Final,7.62,0.916,6.98,68.48,105.36,0.65,1053.6,30659.8,8.0,50.18,Gravedad,51508.46,21761.68,9461.6,Manual,False,
2691af9f-846f-4f3e-b9c6-570e53a4f47e,PAR-067,CIC-2025-PV,2025-03-09,Chile,Inicial,6.05,0.64,3.872,49.84,76.68,0.65,766.8,5060.9,32.0,0.0,Gravedad,8502.31,3592.14,1561.8,Manual,False,Eficiencia baja
1752b908-481d-403f-b2db-2d963d0130c8,PAR-067,CIC-2025-PV,2025-03-10,Chile,Inicial,5.86,0.61,3.575,44.51,68.47,0.65,684.7,4519.0,32.0,0.0,Gravedad,7591.92,3207.58,1394.6,Manual,False,Eficiencia baja
24e2d1d7-ebee-4005-89b5-5b1d7af1e01b,PAR-067,CIC-2025-PV,2025-03-13,Chile,Inicial,6.19,0.63,3.9,46.41,71.4,0.65,714.0,4712.4,32.0,0.0,Gravedad,7916.83,3344.66,1454.2,Manual,False,Sobre-riego detectado
95c25099-2cc0-4966-8e5b-37ef7d516f84,PAR-067,CIC-2025-PV,2025-03-17,Chile,Inicial,5.84,0.64,3.738,39.96,61.48,0.65,614.8,4057.7,32.0,0.0,Gravedad,6816.94,2880.06,1252.2,Experiencia del operador,False,Sobre-riego detectado
b6a8ad09-29ea-4a41-b79a-034a97ced403,PAR-067,CIC-2025-PV,2025-03-30,Chile,Desarrollo,5.83,0.661,3.854,50.11,77.1,0.65,771.0,5088.6,8.0,0.0,Gravedad,8548.85,3611.69,1570.3,Manual,False,
eb5e9c4a-7e98-412b-8874-3fe26b0cef40,PAR-067,CIC-2025-PV,2025-04-03,Chile,Desarrollo,7.84,0.723,5.668,47.16,72.56,0.65,725.6,4789.0,32.0,0.0,Gravedad,8045.52,3399.17,1477.9,Experiencia del operador,True,
f71cd127-4f33-441a-a981-278d3698764e,PAR-067,CIC-2025-PV,2025-04-07,Chile,Desarrollo,7.23,0.724,5.235,51.32,78.96,0.65,789.6,5211.4,32.0,0.0,Gravedad,8755.15,3698.86,1608.2,Experiencia del operador,True,
883fa533-03f9-40dd-b6a4-9d48385795f4,PAR-067,CIC-2025-PV,2025-04-11,Chile,Desarrollo,7.22,0.836,6.036,58.05,89.3,0.65,893.0,5893.8,32.0,0.0,Gravedad,9901.58,4183.24,1818.8,Manual,True,Sobre-riego detectado
07617db8-149d-4f38-aa44-cf69a3cb93ca,PAR-067,CIC-2025-PV,2025-04-19,Chile,Desarrollo,7.2,0.879,6.329,64.72,99.57,0.65,995.7,6571.6,27.8,0.0,Gravedad,11040.29,4664.4,2028.0,Experiencia del operador,True,
910bff80-3559-43f8-963a-62acdbb81e0b,PAR-067,CIC-2025-PV,2025-05-24,Chile,Media,8.25,1.06,8.745,76.6,117.84,0.65,1178.4,7777.4,8.0,229.47,Gravedad,13066.03,5520.23,2400.1,Manual,False,Eficiencia baja
0b5b0b0b-eace-4d8d-974b-1899ce504995,PAR-067,CIC-2025-PV,2025-06-06,Chile,Media,8.76,1.08,9.461,72.74,111.91,0.65,1119.1,7386.1,8.0,50.25,Gravedad,12408.65,5242.62,2279.4,Experiencia del operador,False,
796746e6-9043-4258-8a7f-053d8e966ae8,PAR-068,CIC-2025-PV,2025-03-06,Maiz,Inicial,5.92,0.26,1.539,15.24,18.58,0.82,185.8,4422.0,32.0,0.0,Microaspersion,7428.96,3138.58,1364.6,Manual,False,
3bec61ff-78f0-4983-9030-c339d1b19b4f,PAR-068,CIC-2025-PV,2025-03-23,Maiz,Desarrollo,5.96,0.391,2.33,23.44,28.59,0.82,285.9,6804.4,8.0,16.17,Microaspersion,11431.39,4829.54,2099.8,Manual,True,
67731e3a-08c7-482c-9fe8-1d816bfa0896,PAR-068,CIC-2025-PV,2025-04-06,Maiz,Desarrollo,7.85,0.721,5.66,43.68,53.27,0.82,532.7,12678.3,8.0,35.56,Microaspersion,21299.54,8998.75,3912.5,Experiencia del operador,True,
b6890dea-e599-44b2-a8c7-41ba631e8f7c,PAR-068,CIC-2025-PV,2025-05-02,Maiz,Media,8.6,1.19,10.234,76.65,93.47,0.82,934.7,22245.9,8.0,189.43,Microaspersion,37373.11,15789.73,6865.1,Experiencia del operador,False,Sobre-riego detectado
49c40327-1146-4d63-8a71-a3a8b8b8f7d9,PAR-068,CIC-2025-PV,2025-05-22,Maiz,Media,8.18,1.23,10.061,70.51,85.99,0.82,859.9,20465.6,8.0,130.71,Microaspersion,34382.21,14526.11,6315.7,Manual,False,Deficit acumulado
0a032ea8-0e48-4040-bef1-4e96b2fc28ed,PAR-068,CIC-2025-PV,2025-05-30,Maiz,Media,8.71,1.19,10.365,79.71,97.21,0.82,972.1,23136.0,8.0,3.21,Microaspersion,38868.48,16421.54,7139.8,Experiencia del operador,False,
74ce34a3-1333-4a57-9cf7-0f40e8d72e01,PAR-068,CIC-2025-PV,2025-06-05,Maiz,Final,8.75,1.21,10.588,79.49,96.94,0.82,969.4,23071.7,25.1,0.0,Microaspersion,38760.46,16375.77,7119.9,Manual,True,Deficit acumulado
2fb5bfa8-c637-45b1-9192-4409107722e2,PAR-068,CIC-2025-PV,2025-06-12,Maiz,Final,8.99,1.06,9.529,60.08,73.27,0.82,732.7,17438.3,8.0,6.62,Microaspersion,29296.34,12377.45,5381.5,Tradicion,True,
7eed9170-9bee-4f6c-ab0c-f3c1e7e748a2,PAR-068,CIC-2025-PV,2025-06-16,Maiz,Final,9.1,0.94,8.554,53.28,64.97,0.82,649.7,15462.9,32.0,0.0,Microaspersion,25977.67,10975.37,4771.9,Manual,False,Sobre-riego detectado
9ce1e696-7688-4896-8c2a-ed04a2f11449,PAR-068,CIC-2025-PV,2025-06-17,Maiz,Final,8.97,0.92,8.252,54.51,66.48,0.82,664.8,15822.2,32.0,0.0,Microaspersion,26581.3,11230.21,4882.7,Tradicion,True,Sobre-riego detectado
27b99a83-8ff9-4d8a-92b1-939bee298b56,PAR-068,CIC-2025-PV,2025-06-25,Maiz,Final,8.73,0.78,6.809,51.24,62.49,0.82,624.9,14872.6,8.0,3.23,Microaspersion,24985.97,10556.31,4589.7,Tradicion,True,Deficit acumulado
7933b292-b304-4817-bfa4-aa5033128163,PAR-068,CIC-2025-PV,2025-07-06,Maiz,Final,7.95,0.64,5.088,44.11,53.79,0.82,537.9,12802.0,8.0,11.86,Microaspersion,21507.36,9086.61,3950.7,Experiencia del operador,False,
d6dc783e-211e-47a0-aab1-331fdd5bb13d,PAR-068,CIC-2025-PV,2025-07-07,Maiz,Final,8.05,0.61,4.911,35.75,43.6,0.82,436.0,10376.8,32.0,0.0,Microaspersion,17433.02,7365.29,3202.3,Manual,False,
20083265-b2ca-4bb4-95c3-96ec54d6ffdb,PAR-068,CIC-2025-PV,2025-07-09,Maiz,Final,7.77,0.58,4.507,33.62,41.0,0.82,410.0,9758.0,32.0,0.0,Microaspersion,16393.44,6925.99,3011.3,Manual,True,
00b90ee3-ba3a-4e2d-80cf-24d21e2b6de9,PAR-069,CIC-2025-PV,2025-03-11,Chile,Inicial,5.94,0.63,3.742,68.54,76.15,0.9,761.5,4949.8,32.0,0.0,Goteo,8315.66,3513.25,1527.5,Experiencia del operador,False,Deficit acumulado
e63e58b4-cf97-468c-a611-9264c8f8da5e,PAR-069,CIC-2025-PV,2025-03-18,Chile,Inicial,5.75,0.61,3.507,58.91,65.46,0.9,654.6,4254.9,32.0,0.0,Goteo,7148.23,3020.13,1313.1,Experiencia del operador,False,Deficit acumulado
92b47104-774d-4417-83b7-8580d48987fa,PAR-069,CIC-2025-PV,2025-03-23,Chile,Inicial,6.08,0.62,3.77,56.1,62.33,0.9,623.3,4051.4,32.0,0.0,Goteo,6806.35,2875.69,1250.3,Manual,False,
725b7953-eefc-4d0d-92c5-3a86e2df179b,PAR-069,CIC-2025-PV,2025-03-27,Chile,Desarrollo,6.32,0.573,3.621,59.99,66.65,0.9,666.5,4332.2,32.0,0.0,Goteo,7278.1,3074.87,1336.9,Manual,False,Sobre-riego detectado
050f7601-18e1-4ce3-beb7-496d569aefbc,PAR-069,CIC-2025-PV,2025-04-06,Chile,Desarrollo,7.54,0.741,5.587,70.1,77.89,0.9,778.9,5062.8,25.5,0.0,Goteo,8505.5,3593.52,1562.4,Tradicion,False,
a4b7ecfd-f8a2-42bc-9f2f-527b5eb493dc,PAR-069,CIC-2025-PV,2025-05-01,Chile,Media,8.4,1.01,8.484,108.85,120.94,0.9,1209.4,7861.1,8.0,103.25,Goteo,13206.65,5579.57,2425.9,Tradicion,False,
72e3dbcc-ccb0-4857-88ec-77649ebcbec7,PAR-069,CIC-2025-PV,2025-05-15,Chile,Media,8.69,1.02,8.864,107.85,119.83,0.9,1198.3,7788.9,8.0,16.25,Goteo,13085.35,5528.51,2403.7,Manual,True,Sobre-riego detectado
9ec5037f-3e12-4007-92bb-672b63c5ee86,PAR-069,CIC-2025-PV,2025-05-19,Chile,Media,8.71,1.02,8.884,107.85,119.83,0.9,1198.3,7788.9,32.0,0.0,Goteo,13085.35,5528.51,2403.7,Experiencia del operador,False,Deficit acumulado
bec0ae63-e7dd-42a7-a5de-124e46a52c52,PAR-069,CIC-2025-PV,2025-06-15,Chile,Final,9.12,1.024,9.339,92.66,102.95,0.9,1029.5,6691.8,8.0,159.49,Goteo,11242.22,4749.73,2065.1,Manual,False,
6ff7a703-e311-4f0f-8509-d5ffcd948f6c,PAR-069,CIC-2025-PV,2025-07-02,Chile,Final,7.83,0.942,7.376,98.64,109.6,0.9,1096.0,7124.0,8.0,26.75,Goteo,11968.32,5056.55,2198.5,Experiencia del operador,True,
0fb85121-e905-44bf-a959-4143e9d8d6aa,PAR-070,CIC-2025-PV,2025-03-09,Chile,Inicial,5.98,0.61,3.648,36.4,56.0,0.65,560.0,13160.0,24.7,0.0,Gravedad,22108.8,9340.76,4061.2,Experiencia del operador,True,
2dd8248f-08af-469b-8df9-2c362d01eb4a,PAR-070,CIC-2025-PV,2025-03-15,Chile,Inicial,5.97,0.59,3.522,34.15,52.54,0.65,525.4,12346.9,32.0,0.0,Gravedad,20742.79,8763.69,3810.3,Manual,False,Deficit acumulado
839729d6-2452-4bef-b259-e191683ba77b,PAR-070,CIC-2025-PV,2025-03-20,Chile,Inicial,6.09,0.58,3.532,38.41,59.1,0.65,591.0,13888.5,32.0,0.0,Gravedad,23332.68,9857.8,4286.0,Manual,False,Sobre-riego detectado
b008aa0a-4ddd-4099-93bd-dce2945bf230,PAR-070,CIC-2025-PV,2025-03-26,Chile,Inicial,6.13,0.61,3.739,32.4,49.84,0.65,498.4,11712.4,32.0,0.0,Gravedad,19676.83,8313.12,3614.4,Manual,True,
959becf5-73e8-49eb-a361-c58a6bcf848e,PAR-070,CIC-2025-PV,2025-03-28,Chile,Desarrollo,5.97,0.616,3.678,33.8,52.0,0.65,520.0,12220.0,32.0,0.0,Gravedad,20529.6,8673.53,3771.1,Manual,True,Eficiencia baja
50c5a288-a150-410a-b539-4b1c7cedfa0b,PAR-070,CIC-2025-PV,2025-04-05,Chile,Desarrollo,7.57,0.749,5.67,47.79,73.53,0.65,735.3,17279.5,8.0,0.0,Gravedad,29029.56,12264.75,5332.5,Tradicion,False,
70673538-c127-4385-ae2c-fb613ce9c489,PAR-070,CIC-2025-PV,2025-05-01,Chile,Media,8.83,1.04,9.183,67.64,104.06,0.65,1040.6,24454.1,8.0,171.12,Gravedad,41082.89,17356.95,7546.5,Manual,False,
7587e430-8c2e-4652-9317-85a5113349ab,PAR-070,CIC-2025-PV,2025-05-07,Chile,Media,8.49,1.02,8.66,68.17,104.87,0.65,1048.7,24644.5,31.2,0.0,Gravedad,41402.76,17492.19,7605.3,Tradicion,False,
f320df3a-6df4-4dea-af81-13bbbab77765,PAR-070,CIC-2025-PV,2025-05-10,Chile,Media,8.35,1.07,8.934,67.68,104.12,0.65,1041.2,24468.2,32.0,0.0,Gravedad,41106.58,17367.07,7550.9,Manual,False,
27697e3e-c4e4-476d-9376-501ea6a3a539,PAR-070,CIC-2025-PV,2025-06-06,Chile,Media,9.06,1.08,9.785,70.24,108.06,0.65,1080.6,25394.1,8.0,193.95,Gravedad,42662.09,18024.18,7836.6,Tradicion,False,
c27f7492-7645-4ad1-b88d-e9e5bda39992,PAR-070,CIC-2025-PV,2025-06-14,Chile,Final,9.28,1.01,9.373,59.06,90.86,0.65,908.6,21352.1,8.0,15.92,Gravedad,35871.53,15155.39,6589.3,Manual,True,
c2b0eff6-35a5-4200-b4c3-f0c3ba9787c6,PAR-070,CIC-2025-PV,2025-06-28,Chile,Final,9.16,0.916,8.391,54.66,84.09,0.65,840.9,19761.1,8.0,62.81,Gravedad,33198.65,14026.09,6098.3,Experiencia del operador,False,
da05c844-8592-4875-b055-499bd90dd410,PAR-071,CIC-2025-PV,2025-03-07,Chile,Inicial,5.93,0.57,3.38,43.33,54.16,0.8,541.6,5524.3,32.0,0.0,Aspersion,9280.82,3921.04,1704.8,Manual,False,
f15dc65c-4ca7-4fad-aa83-f415ee3dc2ab,PAR-071,CIC-2025-PV,2025-03-16,Chile,Inicial,6.09,0.58,3.532,44.91,56.14,0.8,561.4,5726.3,32.0,0.0,Aspersion,9620.18,4064.33,1767.1,Manual,False,
8e256d99-f3b5-4385-8019-cc77c96144e3,PAR-071,CIC-2025-PV,2025-03-18,Chile,Inicial,5.88,0.61,3.587,38.57,48.21,0.8,482.1,4917.4,32.0,0.0,Aspersion,8261.23,3490.25,1517.5,Experiencia del operador,False,
bc2f3e85-0915-42b2-8b68-94027c2f1af3,PAR-071,CIC-2025-PV,2025-04-02,Chile,Desarrollo,7.81,0.66,5.155,47.35,59.19,0.8,591.9,6037.4,8.0,29.98,Aspersion,10142.83,4285.13,1863.1,Manual,False,Sobre-riego detectado
bd56de8a-7e93-4e12-8747-9b7e9539f3b7,PAR-071,CIC-2025-PV,2025-04-05,Chile,Desarrollo,7.58,0.729,5.526,49.69,62.11,0.8,621.1,6335.2,32.0,0.0,Aspersion,10643.14,4496.5,1955.0,Manual,False,
b3a3b885-ca83-4255-8626-488b3ae400b5,PAR-071,CIC-2025-PV,2025-04-27,Chile,Desarrollo,7.4,0.991,7.333,62.68,78.35,0.8,783.5,7991.7,8.0,98.65,Aspersion,13426.06,5672.26,2466.2,Experiencia del operador,False,
c1189c0c-91cc-42bf-a3db-a3eae6b75189,PAR-071,CIC-2025-PV,2025-05-02,Chile,Media,8.18,1.07,8.753,73.73,92.16,0.8,921.6,9400.3,32.0,0.0,Aspersion,15792.5,6672.07,2900.9,Tradicion,False,
57081e90-76e7-4640-a63a-a6c25e718913,PAR-071,CIC-2025-PV,2025-05-08,Chile,Media,8.65,1.08,9.342,71.35,89.19,0.8,891.9,9097.4,27.3,0.0,Aspersion,15283.63,6457.25,2807.5,Manual,True,Sobre-riego detectado
5c4f9ae3-0387-4499-87b0-3d2eb37dc5e7,PAR-071,CIC-2025-PV,2025-05-16,Chile,Media,8.6,1.07,9.202,80.57,100.71,0.8,1007.1,10272.4,9.4,0.0,Aspersion,17257.63,7291.23,3170.1,Tradicion,False,
7776572c-2415-4ee9-bcbd-97c5cbe5e0a9,PAR-071,CIC-2025-PV,2025-06-02,Chile,Media,8.8,1.01,8.888,76.05,95.06,0.8,950.6,9696.1,8.0,75.05,Aspersion,16289.45,6882.06,2992.2,Manual,False,Eficiencia baja
edd91b2c-c906-4f4b-adb4-8fb39f88c0ba,PAR-071,CIC-2025-PV,2025-06-07,Chile,Media,9.0,1.05,9.45,73.1,91.37,0.8,913.7,9319.7,32.0,0.0,Aspersion,15657.1,6615.03,2876.1,Manual,True,Eficiencia baja
8fa2f1ab-314a-488f-931a-a2730f6115dd,PAR-071,CIC-2025-PV,2025-06-10,Chile,Final,8.97,1.064,9.544,75.58,94.48,0.8,944.8,9637.0,32.0,0.0,Aspersion,16190.16,6840.2,2974.0,Manual,False,
072d05b4-1dfa-4447-b667-371b1f0373be,PAR-071,CIC-2025-PV,2025-06-19,Chile,Final,9.12,1.02,9.302,73.18,91.48,0.8,914.8,9331.0,8.0,10.54,Aspersion,15676.08,6622.85,2879.5,Manual,False,Eficiencia baja
d9ff5dcc-1362-42ad-9e88-7eb08acfbaad,PAR-072,CIC-2025-PV,2025-03-22,Algodon,Inicial,5.69,0.37,2.105,24.97,38.41,0.65,384.1,10370.7,8.0,19.23,Gravedad,17422.78,7360.92,3200.4,Manual,False,
4c419a35-3ec4-4b57-8521-77b0db68e656,PAR-072,CIC-2025-PV,2025-03-25,Algodon,Inicial,6.1,0.35,2.135,21.24,32.67,0.65,326.7,8820.9,32.0,0.0,Gravedad,14819.11,6260.83,2722.1,Manual,False,Eficiencia baja
d3a2c409-3776-4dff-a5c8-15be5b0491b5,PAR-072,CIC-2025-PV,2025-03-26,Algodon,Inicial,5.99,0.38,2.276,24.47,37.64,0.65,376.4,10162.8,32.0,0.0,Gravedad,17073.5,7213.26,3136.2,Tradicion,False,
0345aa50-f42b-4590-a404-77cf167269d5,PAR-072,CIC-2025-PV,2025-03-28,Algodon,Inicial,5.97,0.35,2.089,22.1,34.0,0.65,340.0,9180.0,32.0,0.0,Gravedad,15422.4,6515.67,2832.9,Manual,True,Eficiencia baja
8df63b68-0010-467b-af79-14c449d731bc,PAR-072,CIC-2025-PV,2025-04-02,Algodon,Desarrollo,7.31,0.394,2.88,23.66,36.4,0.65,364.0,9828.0,32.0,0.0,Gravedad,16511.04,6975.67,3032.9,Manual,False,Sobre-riego detectado
063a2dcd-7dd1-4535-a06c-bf9ce946fad6,PAR-072,CIC-2025-PV,2025-04-03,Algodon,Desarrollo,7.25,0.381,2.762,22.41,34.48,0.65,344.8,9309.6,32.0,0.0,Gravedad,15640.13,6607.67,2872.9,Manual,False,Deficit acumulado
aa9caca9-f48e-4b9b-9bc8-20e2a7f5e7f6,PAR-072,CIC-2025-PV,2025-04-17,Algodon,Desarrollo,7.65,0.679,5.194,39.94,61.44,0.65,614.4,16588.8,8.0,32.78,Gravedad,27869.18,11774.39,5119.3,Manual,False,
186e5ac6-d620-4081-81eb-e2fc28343650,PAR-072,CIC-2025-PV,2025-04-20,Algodon,Desarrollo,7.78,0.69,5.368,45.71,70.32,0.65,703.2,18986.4,32.0,0.0,Gravedad,31897.15,13476.16,5859.2,Manual,True,Sobre-riego detectado
f17f6bc5-4357-40ff-9230-566217e445b9,PAR-072,CIC-2025-PV,2025-04-23,Algodon,Desarrollo,7.85,0.711,5.581,44.9,69.08,0.65,690.8,18651.6,32.0,0.0,Gravedad,31334.69,13238.57,5755.9,Experiencia del operador,False,Deficit acumulado
41185c48-2323-463a-a5e4-62f00603b981,PAR-072,CIC-2025-PV,2025-05-15,Algodon,Desarrollo,8.29,1.105,9.16,71.83,110.51,0.65,1105.1,29837.7,8.0,129.69,Gravedad,50127.34,21178.17,9207.9,Manual,False,Deficit acumulado
56e22e3c-62ac-4667-a3a4-dfec76c48817,PAR-072,CIC-2025-PV,2025-05-18,Algodon,Desarrollo,8.41,1.166,9.806,72.91,112.17,0.65,1121.7,30285.9,32.0,0.0,Gravedad,50880.31,21496.26,9346.2,Manual,False,Sobre-riego detectado
51061122-3533-4f44-9692-616c3871f002,PAR-072,CIC-2025-PV,2025-06-14,Algodon,Media,9.29,1.21,11.241,73.42,112.95,0.65,1129.5,30496.5,8.0,230.09,Gravedad,51234.12,21645.76,9411.2,Experiencia del operador,False,
ede668e6-cead-4aa7-b0fa-fc3a819081bf,PAR-072,CIC-2025-PV,2025-07-01,Algodon,Media,8.3,1.18,9.794,67.21,103.4,0.65,1034.0,27918.0,8.0,99.29,Gravedad,46902.24,19815.65,8615.5,Tradicion,False,Eficiencia baja
90aa4e8b-f13c-43a9-bc8f-701ff4788f30,PAR-073,CIC-2025-PV,2025-04-12,Uva,Desarrollo,7.38,0.593,4.376,65.97,80.45,0.82,804.5,34030.3,8.0,117.82,Microaspersion,57170.9,24154.14,10501.8,Manual,False,Deficit acumulado
2e97b30c-20c0-4f02-aace-e7747167afd0,PAR-073,CIC-2025-PV,2025-05-19,Uva,Media,8.7,0.82,7.134,93.96,114.58,0.82,1145.8,48467.3,8.0,170.0,Microaspersion,81425.06,34401.1,14957.0,Manual,True,
c675f336-7b63-4eef-b4d6-658e7ffd516d,PAR-073,CIC-2025-PV,2025-06-27,Uva,Media,9.24,0.85,7.854,95.55,116.53,0.82,1165.3,49292.2,8.0,210.76,Microaspersion,82810.9,34986.68,15211.6,Manual,False,
d53f350a-4271-4005-a5b6-bd51d058ca69,PAR-073,CIC-2025-PV,2025-07-05,Uva,Media,7.79,0.81,6.31,84.06,102.51,0.82,1025.1,43361.7,32.0,0.0,Microaspersion,72847.66,30777.22,13381.4,Tradicion,False,Sobre-riego detectado
0c95a316-1617-470e-b178-3498b4473820,PAR-073,CIC-2025-PV,2025-07-28,Uva,Media,8.29,0.86,7.129,90.18,109.97,0.82,1099.7,46517.3,8.0,73.79,Microaspersion,78149.06,33016.96,14355.2,Manual,False,
98fb992a-e61f-40cf-9a64-92c14a267bd5,PAR-073,CIC-2025-PV,2025-07-30,Uva,Media,7.91,0.82,6.486,85.98,104.85,0.82,1048.5,44351.5,32.0,0.0,Microaspersion,74510.52,31479.87,13686.9,Manual,False,Eficiencia baja
39b89b2f-2c9c-4624-9e6e-cd453d18d9d3,PAR-073,CIC-2025-PV,2025-08-23,Uva,Media,7.83,0.81,6.342,95.44,116.39,0.82,1163.9,49233.0,8.0,56.77,Microaspersion,82711.44,34944.59,15193.3,Manual,True,
1e3e8359-5bfa-4e94-a7c0-8a9952d782d2,PAR-073,CIC-2025-PV,2025-09-08,Uva,Final,6.67,0.734,4.896,77.79,94.86,0.82,948.6,40125.8,8.0,0.55,Microaspersion,67411.34,28480.44,12382.8,Experiencia del operador,False,
169d5982-4cfc-4847-90e7-23a813421975,PAR-073,CIC-2025-PV,2025-09-15,Uva,Final,6.83,0.624,4.262,66.13,80.65,0.82,806.5,34114.9,32.0,0.0,Microaspersion,57313.03,24214.17,10527.9,Experiencia del operador,True,
f99bfc85-e91f-449c-bf40-dcdde7c957ab,PAR-073,CIC-2025-PV,2025-09-26,Uva,Final,6.57,0.509,3.344,50.03,61.01,0.82,610.1,25807.2,32.0,0.0,Microaspersion,43356.1,18317.43,7964.1,Manual,False,
8d6a8de6-9139-4543-8a2c-2c38a9ae5a2b,PAR-074,CIC-2025-PV,2025-03-06,Frijol,Inicial,5.68,0.39,2.215,40.9,62.93,0.65,629.3,26367.7,32.0,0.0,Gravedad,44297.74,18715.33,8137.1,Tradicion,False,
3ac3e484-783c-40e2-a436-d32073473177,PAR-074,CIC-2025-PV,2025-03-17,Frijol,Inicial,6.17,0.4,2.468,36.13,55.58,0.65,555.8,23288.0,32.0,0.0,Gravedad,39123.84,16529.41,7186.7,Manual,True,Eficiencia baja
a038bf6a-ae64-4f7e-a257-cd6cfafd717f,PAR-074,CIC-2025-PV,2025-04-09,Frijol,Desarrollo,7.82,0.895,6.999,93.87,144.42,0.65,1444.2,60512.0,8.0,67.11,Gravedad,101660.16,42950.2,18674.0,Experiencia del operador,True,
b1960e65-9e1e-41da-8631-2f38a1f2edc3,PAR-074,CIC-2025-PV,2025-04-23,Frijol,Media,7.77,1.17,9.091,111.35,171.31,0.65,1713.1,71778.9,8.0,15.92,Gravedad,120588.55,50947.3,22151.0,Experiencia del operador,False,
31d40751-d3cc-4015-8197-57fc612118e2,PAR-074,CIC-2025-PV,2025-04-27,Frijol,Media,7.32,1.12,8.198,98.98,152.28,0.65,1522.8,63805.3,32.0,0.0,Gravedad,107192.9,45287.69,19690.3,Manual,False,Sobre-riego detectado
d27e5593-7f01-41cb-b308-fb6e7889dfca,PAR-074,CIC-2025-PV,2025-05-20,Frijol,Media,8.57,1.12,9.598,105.51,162.32,0.65,1623.2,68012.1,8.0,115.24,Gravedad,114260.33,48273.55,20988.5,Experiencia del operador,False,Eficiencia baja
6f02e9fe-b8cb-4873-85c5-deda24c5622d,PAR-074,CIC-2025-PV,2025-05-26,Frijol,Final,8.59,0.9,7.731,86.53,133.12,0.65,1331.2,55777.3,32.0,0.0,Gravedad,93705.86,39589.67,17212.9,Manual,False,
16984292-90a6-4ac7-8119-dcc43e0992a5,PAR-074,CIC-2025-PV,2025-06-10,Frijol,Final,9.05,0.35,3.167,36.71,56.48,0.65,564.8,23665.1,8.0,10.79,Gravedad,39757.37,16796.9,7303.0,Manual,False,Deficit acumulado
6df00f70-3d7e-4434-8599-2285c39675a6,PAR-075,CIC-2025-PV,2025-03-18,Maiz,Inicial,5.75,0.32,1.84,15.55,23.92,0.65,239.2,3899.0,8.0,15.73,Gravedad,6550.32,2767.36,1203.2,Experiencia del operador,False,Deficit acumulado
139dde6a-4473-4e8a-8edf-950d60460afb,PAR-075,CIC-2025-PV,2025-03-19,Maiz,Inicial,5.72,0.31,1.773,14.59,22.44,0.65,224.4,3657.7,32.0,0.0,Gravedad,6144.94,2596.24,1128.8,Manual,False,
1b955be8-888b-49f8-920a-4fe174b44d57,PAR-075,CIC-2025-PV,2025-03-25,Maiz,Desarrollo,6.08,0.373,2.268,20.59,31.68,0.65,316.8,5163.8,32.0,0.0,Gravedad,8675.18,3665.05,1593.5,Tradicion,False,
440c0b0b-7b0e-419d-9087-06104fde4642,PAR-075,CIC-2025-PV,2025-04-09,Maiz,Desarrollo,7.54,0.779,5.874,42.2,64.92,0.65,649.2,10582.0,8.0,45.91,Gravedad,17777.76,7510.88,3265.6,Manual,False,Sobre-riego detectado
fb652a7c-d5a4-417d-a76d-40ece88c91b1,PAR-075,CIC-2025-PV,2025-04-16,Maiz,Desarrollo,7.23,0.959,6.934,44.6,68.62,0.65,686.2,11185.1,8.0,3.94,Gravedad,18790.97,7938.91,3451.7,Manual,False,Eficiencia baja
c1757f4e-379b-4b21-a7d4-1a82a79ac84b,PAR-075,CIC-2025-PV,2025-04-21,Maiz,Desarrollo,7.63,1.127,8.599,52.45,80.69,0.65,806.9,13152.5,22.0,0.0,Gravedad,22096.2,9335.47,4058.9,Experiencia del operador,False,
0935608a-6ab9-4663-ae99-47381c0acc68,PAR-075,CIC-2025-PV,2025-04-24,Maiz,Desarrollo,7.52,1.194,8.979,67.79,104.29,0.65,1042.9,16999.3,32.0,0.0,Gravedad,28558.82,12065.8,5246.0,Manual,False,Sobre-riego detectado
a5129d63-8317-4c1e-a83c-a37dc621dd78,PAR-075,CIC-2025-PV,2025-05-14,Maiz,Media,8.67,1.18,10.231,54.91,84.48,0.65,844.8,13770.2,8.0,149.71,Gravedad,23133.94,9773.85,4249.5,Manual,False,Deficit acumulado
48bc45c6-bbf4-4ec5-a969-44ea3514f652,PAR-075,CIC-2025-PV,2025-05-19,Maiz,Media,8.63,1.22,10.529,59.27,91.18,0.65,911.8,14862.3,12.6,0.0,Gravedad,24968.66,10548.95,4586.5,Manual,True,Sobre-riego detectado
3242582d-3229-44b0-8396-bd7b9c44ae57,PAR-075,CIC-2025-PV,2025-06-05,Maiz,Final,8.95,1.17,10.471,63.42,97.57,0.65,975.7,15903.9,8.0,114.59,Gravedad,26718.55,11288.17,4907.9,Manual,True,
cd9e66d6-0809-43ca-b3c2-7b11f3a237ab,PAR-075,CIC-2025-PV,2025-06-06,Maiz,Final,9.18,1.16,10.649,52.79,81.22,0.65,812.2,13238.9,32.0,0.0,Gravedad,22241.35,9396.65,4085.5,Manual,True,
