id_riego,id_parcela,ciclo_agricola,id_recomendacion,fecha_riego,volumen_m3_ha,lamina_mm,duracion_horas,metodo_riego,origen_decision,costo_energia_mxn,ciclo_vol_target_m3_ha,observaciones,created_at
3123778d-d9e1-4610-a0ca-198757a5650c,0b620e00-7f77-445d-9956-430be1ed2748,OI-2022,,2021-11-25,578.4,57.84,14.04,gravedad,manual,17472.92,8719.24,,2021-11-25T18:09:00+00:00
16a6c716-c299-4596-b1b0-1899ca56175d,0b620e00-7f77-445d-9956-430be1ed2748,OI-2022,1531bf2f-c055-4978-9a82-1f065483f104,2021-11-26,365.6,36.56,5.51,gravedad,manual,12822.54,8719.24,,2021-11-26T10:20:00+00:00
67ee7cb7-8946-43b0-9a0b-7114399f800b,0b620e00-7f77-445d-9956-430be1ed2748,OI-2022,,2021-12-05,597.32,59.73,14.94,gravedad,sistema,17853.0,8719.24,,2021-12-05T11:27:00+00:00
7a4fac20-139a-4436-9271-99446872d46a,0b620e00-7f77-445d-9956-430be1ed2748,OI-2022,ad51aab0-5b3f-4bfb-bf1d-9f157703dbc7,2022-01-13,524.14,52.41,10.82,gravedad,sistema,17761.56,8719.24,,2022-01-13T06:14:00+00:00
437757de-db83-4e35-85ea-ff1ca112c164,0b620e00-7f77-445d-9956-430be1ed2748,OI-2022,,2022-02-04,1103.67,110.37,17.52,gravedad,sistema,32741.38,8719.24,,2022-02-04T13:02:00+00:00
5bdb2bb0-f43a-41c1-af8a-94c1947fef18,0b620e00-7f77-445d-9956-430be1ed2748,OI-2022,4a13a43d-0447-4be8-aaf0-5fbec1f4a784,2022-02-27,3410.78,341.08,24.0,gravedad,voz,112096.09,8719.24,,2022-02-27T10:50:00+00:00
937e4467-a0e9-45f4-bf92-ec4ff402362e,0b620e00-7f77-445d-9956-430be1ed2748,OI-2022,,2022-03-02,1133.82,113.38,24.0,gravedad,sistema,38296.04,8719.24,,2022-03-02T12:58:00+00:00
da018771-3cac-4bff-a1b9-71cc1f19b309,0b620e00-7f77-445d-9956-430be1ed2748,OI-2022,978178d2-1f37-4b4f-aa28-22a2b4e091f8,2022-03-10,802.65,80.26,20.54,gravedad,sistema,22892.8,8719.24,,2022-03-10T15:25:00+00:00
1cdf01f6-90d0-4c89-b653-283b70f956f4,0b620e00-7f77-445d-9956-430be1ed2748,PV-2022,8bde8ba4-f615-40a9-bc08-ab2ac64df576,2022-04-10,621.77,62.18,10.84,gravedad,sistema,17816.48,8534.98,,2022-04-10T12:52:00+00:00
42916ab6-d141-4e95-896a-87ac7308aa4f,0b620e00-7f77-445d-9956-430be1ed2748,PV-2022,,2022-05-05,2064.65,206.47,24.0,gravedad,voz,63383.04,8534.98,,2022-05-05T18:14:00+00:00
8f37ac8a-1206-466b-a776-f30be92b363e,0b620e00-7f77-445d-9956-430be1ed2748,PV-2022,,2022-05-07,416.72,41.67,10.32,gravedad,voz,12342.53,8534.98,,2022-05-07T05:33:00+00:00
ddd3e98d-afda-40fc-83b9-2c87c43dde93,0b620e00-7f77-445d-9956-430be1ed2748,PV-2022,2e03e05a-9448-459e-ac48-eb77dd19e8b4,2022-05-08,329.81,32.98,6.67,gravedad,sistema,11893.17,8534.98,,2022-05-08T08:08:00+00:00
0d9ba340-1195-4eea-b4ba-a7d67a83b79b,0b620e00-7f77-445d-9956-430be1ed2748,PV-2022,,2022-05-16,2045.42,204.54,13.55,gravedad,sistema,66299.35,8534.98,,2022-05-16T18:16:00+00:00
1df05ead-8aa0-4e87-9b30-9e4ccbfbd40a,0b620e00-7f77-445d-9956-430be1ed2748,PV-2022,4a13a43d-0447-4be8-aaf0-5fbec1f4a784,2022-06-15,676.98,67.7,16.33,gravedad,voz,22427.25,8534.98,,2022-06-15T12:34:00+00:00
4be173db-0af4-423f-92a0-3aefe42b98c0,0b620e00-7f77-445d-9956-430be1ed2748,PV-2022,388ee4b3-6386-42e5-a4f4-fc26b3dfdf46,2022-07-17,465.41,46.54,8.52,gravedad,voz,16023.23,8534.98,,2022-07-17T08:28:00+00:00
ee33401b-eb31-4cfc-aa44-ab57e73d60d7,0b620e00-7f77-445d-9956-430be1ed2748,PV-2022,193068ed-4aa6-44da-81b5-8fb1f536314d,2022-08-11,2659.7,265.97,24.0,gravedad,sistema,84673.25,8534.98,,2022-08-11T13:11:00+00:00
104e2f10-625c-4c01-89a8-103aec694d2b,0b620e00-7f77-445d-9956-430be1ed2748,PV-2022,b98cdca4-bb2b-49d7-ac13-cde72b5f3e05,2022-08-19,608.94,60.89,11.58,gravedad,manual,19286.23,8534.98,,2022-08-19T10:51:00+00:00
83a29f76-2c4c-4f9a-b650-bb438f687467,0b620e00-7f77-445d-9956-430be1ed2748,OI-2023,3b44749b-b723-4851-9b2c-b6fd7a8ec31d,2022-10-20,188.43,18.84,4.47,gravedad,manual,6220.57,7857.87,,2022-10-20T17:36:00+00:00
8af86010-d8f4-48ce-8145-1de1358ac676,0b620e00-7f77-445d-9956-430be1ed2748,OI-2023,27da7472-543d-44d4-a05f-8e59cb277a72,2022-10-22,250.45,25.04,6.39,gravedad,manual,7901.29,7857.87,,2022-10-22T19:37:00+00:00
b3ed3192-a89e-4ef7-b36b-47f3d621ecf1,0b620e00-7f77-445d-9956-430be1ed2748,OI-2023,,2022-11-08,1126.92,112.69,17.64,gravedad,voz,33887.32,7857.87,,2022-11-08T12:41:00+00:00
eab8e769-3e8a-447a-86fa-db687e22feda,0b620e00-7f77-445d-9956-430be1ed2748,OI-2023,,2022-12-03,1064.52,106.45,23.95,gravedad,voz,37709.47,7857.87,,2022-12-03T05:31:00+00:00
da9bd45c-21ac-42e1-9d76-d5a0fddd6c41,0b620e00-7f77-445d-9956-430be1ed2748,OI-2023,188532b1-c74c-4ccc-a70a-f013ae017c1a,2022-12-06,48.86,4.89,1.0,gravedad,sistema,1350.7,7857.87,,2022-12-06T06:26:00+00:00
329d8719-3d65-4804-83d9-7eda591c0059,0b620e00-7f77-445d-9956-430be1ed2748,OI-2023,acd2c947-7e52-4233-9450-e641d9cb143e,2022-12-11,750.94,75.09,16.64,gravedad,manual,23054.24,7857.87,,2022-12-11T05:11:00+00:00
a18dda6f-51cb-495e-a747-858aa5cc93c7,0b620e00-7f77-445d-9956-430be1ed2748,OI-2023,62b2dbad-8781-41b5-be4f-b90311fa54c5,2022-12-15,360.13,36.01,6.34,gravedad,voz,12326.59,7857.87,,2022-12-15T15:36:00+00:00
38e6b5c0-be2a-4097-88e4-faf0767d958a,0b620e00-7f77-445d-9956-430be1ed2748,OI-2023,8b517eaf-d358-4b58-8c7b-63c0b50edebb,2022-12-18,928.2,92.82,16.33,gravedad,manual,28512.02,7857.87,,2022-12-18T09:55:00+00:00
6a95bec0-aa4c-4c47-b08b-35b94f00067c,0b620e00-7f77-445d-9956-430be1ed2748,OI-2023,c204ba89-1e65-4d6b-9ad0-3c2f46a25845,2023-01-06,495.69,49.57,11.73,gravedad,manual,16741.44,7857.87,,2023-01-06T05:15:00+00:00
f97d0f83-72d0-4ba5-9960-e91254d80dd2,0b620e00-7f77-445d-9956-430be1ed2748,OI-2023,,2023-01-08,364.75,36.48,8.39,gravedad,sistema,12598.76,7857.87,,2023-01-08T12:51:00+00:00
1cd3edfe-526c-4941-8ad6-38f740d44249,0b620e00-7f77-445d-9956-430be1ed2748,OI-2023,60c47b48-b06c-49f1-985d-bd6390e2036e,2023-01-20,1007.81,100.78,15.82,gravedad,voz,31081.93,7857.87,,2023-01-20T11:18:00+00:00
9a512381-f5d2-42e6-bef8-267f5e232e55,0b620e00-7f77-445d-9956-430be1ed2748,OI-2023,619c7174-99fc-4d6c-8a9b-603aedee7a87,2023-01-23,820.58,82.06,16.82,gravedad,manual,27037.89,7857.87,,2023-01-23T05:46:00+00:00
0ab19d7c-aa77-49a6-9d9e-301cfb378224,0b620e00-7f77-445d-9956-430be1ed2748,OI-2023,cd7580f3-96e7-44f6-9021-36ee6dd27c58,2023-03-09,450.59,45.06,10.3,gravedad,manual,14364.19,7857.87,,2023-03-09T19:03:00+00:00
d2dc7e4a-9e39-4048-a96a-3dad4dc3fd9c,0b620e00-7f77-445d-9956-430be1ed2748,PV-2023,,2023-04-06,1051.64,105.16,19.31,gravedad,sistema,30649.69,10910.72,,2023-04-06T12:43:00+00:00
3b3ac58e-9b4e-40e8-a4e6-40a684caded0,0b620e00-7f77-445d-9956-430be1ed2748,PV-2023,2f64a0b9-5abc-4b17-9162-6e94b8e48add,2023-04-18,1713.72,171.37,24.0,gravedad,manual,47919.57,10910.72,,2023-04-18T17:13:00+00:00
59f16da4-34eb-473d-ae55-6c0a1b37f496,0b620e00-7f77-445d-9956-430be1ed2748,PV-2023,,2023-04-26,777.15,77.72,16.88,gravedad,sistema,25550.7,10910.72,,2023-04-26T19:03:00+00:00
1791f666-6564-4fc9-af0c-b8b013a5557a,0b620e00-7f77-445d-9956-430be1ed2748,PV-2023,,2023-05-01,260.03,26.0,6.58,gravedad,sistema,7248.04,10910.72,,2023-05-01T19:05:00+00:00
b21c3e57-194c-40b7-9dfe-7b619a2034c5,0b620e00-7f77-445d-9956-430be1ed2748,PV-2023,,2023-08-05,896.13,89.61,8.95,gravedad,manual,27770.05,10910.72,,2023-08-05T05:21:00+00:00
ce9e9fb4-4725-4a56-a884-358df9e233de,0b620e00-7f77-445d-9956-430be1ed2748,PV-2023,f22a0551-b5f0-47aa-b752-875efc45c8ff,2023-08-16,624.26,62.43,13.93,gravedad,sistema,18558.05,10910.72,,2023-08-16T05:21:00+00:00
ca076b49-1157-4510-9734-65b530f7f1ad,0b620e00-7f77-445d-9956-430be1ed2748,PV-2023,,2023-08-19,1154.63,115.46,21.16,gravedad,sistema,36259.14,10910.72,,2023-08-19T13:27:00+00:00
8469b8d9-149e-4c15-b317-0bf440deacb1,0b620e00-7f77-445d-9956-430be1ed2748,PV-2023,d069c4eb-c9a4-4a2e-aa40-7840b2053928,2023-08-31,113.67,11.37,1.72,gravedad,voz,3958.87,10910.72,,2023-08-31T07:52:00+00:00
833c5bc6-a465-48be-8ebe-d69086eaa754,0b620e00-7f77-445d-9956-430be1ed2748,PV-2023,,2023-09-04,365.26,36.53,7.19,gravedad,voz,12131.29,10910.72,,2023-09-04T08:47:00+00:00
706967ce-00ac-462e-a537-7dd86e2f990d,0b620e00-7f77-445d-9956-430be1ed2748,PV-2023,,2023-09-13,290.01,29.0,4.9,gravedad,voz,8382.94,10910.72,,2023-09-13T12:58:00+00:00
687b79c9-50c8-4c7b-ad6b-e219edf0b4e2,0b620e00-7f77-445d-9956-430be1ed2748,OI-2024,164446b2-982f-49a1-84c1-4f7fe6bc73d6,2023-10-16,1160.74,116.07,24.0,gravedad,manual,33478.9,11282.22,,2023-10-16T13:39:00+00:00
d75d69ef-128e-4ecb-9482-063e31c840ec,0b620e00-7f77-445d-9956-430be1ed2748,OI-2024,bd114628-d1e1-485b-8189-304dfe4218d7,2023-11-02,154.42,15.44,2.94,gravedad,sistema,5325.12,11282.22,,2023-11-02T07:32:00+00:00
01cfbac2-e71e-4690-b60b-d9a66a3b57c9,0b620e00-7f77-445d-9956-430be1ed2748,OI-2024,,2023-11-12,1186.73,118.67,24.0,gravedad,sistema,36590.63,11282.22,,2023-11-12T10:21:00+00:00
767a9cab-d3f3-4647-803b-5043cda624be,0b620e00-7f77-445d-9956-430be1ed2748,OI-2024,188532b1-c74c-4ccc-a70a-f013ae017c1a,2023-12-16,614.7,61.47,9.6,gravedad,voz,19564.55,11282.22,,2023-12-16T14:21:00+00:00
b2b9d69f-ebcb-4110-8d53-a0a16e46d0eb,0b620e00-7f77-445d-9956-430be1ed2748,OI-2024,f22a0551-b5f0-47aa-b752-875efc45c8ff,2023-12-23,717.23,71.72,13.48,gravedad,manual,20906.35,11282.22,,2023-12-23T09:55:00+00:00
ff4d56af-36d4-462e-ada0-c336358dc9c9,0b620e00-7f77-445d-9956-430be1ed2748,OI-2024,2ebfcc11-07a7-410e-a360-c52c0ba12210,2023-12-28,770.35,77.04,14.26,gravedad,manual,24508.62,11282.22,,2023-12-28T06:22:00+00:00
2fd65dc1-fa05-4dd5-ad35-c24ce81f584b,0b620e00-7f77-445d-9956-430be1ed2748,OI-2024,09d0332a-6d02-40ef-9aa4-6b3180c3be15,2024-01-01,503.07,50.31,7.6,gravedad,sistema,17203.53,11282.22,,2024-01-01T11:01:00+00:00
8d4cf714-fb87-49b1-bd1e-6f470a9c0ad3,0b620e00-7f77-445d-9956-430be1ed2748,OI-2024,,2024-02-07,1199.88,119.99,24.0,gravedad,sistema,43676.74,11282.22,,2024-02-07T16:20:00+00:00
8353c3e1-a523-4a18-be76-9cc09756231e,0b620e00-7f77-445d-9956-430be1ed2748,OI-2024,,2024-03-06,1035.22,103.52,14.63,gravedad,voz,28675.83,11282.22,,2024-03-06T06:39:00+00:00
2f5df9fe-6785-42d2-a9d8-f13b2e899c1d,0b620e00-7f77-445d-9956-430be1ed2748,OI-2024,36439268-cb13-4a5b-81ce-1c5847bd2596,2024-03-06,1280.83,128.08,24.0,gravedad,manual,41300.94,11282.22,,2024-03-06T07:24:00+00:00
603fe5db-5a58-4d03-980e-8f38bccbf524,0b620e00-7f77-445d-9956-430be1ed2748,OI-2024,e0ca2589-a895-4c32-9948-dbcacfb24356,2024-03-10,2659.06,265.91,24.0,gravedad,manual,73429.6,11282.22,,2024-03-10T08:44:00+00:00
41fac2e2-bca0-4e6a-8968-1da7ff2fbf6d,0b620e00-7f77-445d-9956-430be1ed2748,PV-2024,cd7580f3-96e7-44f6-9021-36ee6dd27c58,2024-04-03,323.0,32.3,6.54,gravedad,sistema,8988.5,7793.06,,2024-04-03T06:36:00+00:00
3693a43b-b486-4c57-bb74-d67bf100e335,0b620e00-7f77-445d-9956-430be1ed2748,PV-2024,,2024-04-03,562.99,56.3,10.41,gravedad,manual,20527.74,7793.06,,2024-04-03T15:23:00+00:00
a84c8039-d966-4022-a8d3-cb46f3755a55,0b620e00-7f77-445d-9956-430be1ed2748,PV-2024,,2024-04-17,1660.05,166.0,24.0,gravedad,voz,51102.1,7793.06,,2024-04-17T16:17:00+00:00
47297ec8-c3e6-4ba5-a1d8-94088aa9be3c,0b620e00-7f77-445d-9956-430be1ed2748,PV-2024,,2024-04-24,637.98,63.8,13.9,gravedad,manual,20922.44,7793.06,,2024-04-24T19:05:00+00:00
d751ae80-759d-4273-a921-b5d893c01e81,0b620e00-7f77-445d-9956-430be1ed2748,PV-2024,a03a4347-d84b-4f69-a1fc-53cd609c0a12,2024-07-08,1503.52,150.35,11.34,gravedad,voz,41675.61,7793.06,,2024-07-08T05:11:00+00:00
674f32d7-f428-4e59-8094-25b7289cba06,0b620e00-7f77-445d-9956-430be1ed2748,PV-2024,4a13a43d-0447-4be8-aaf0-5fbec1f4a784,2024-07-12,219.08,21.91,4.8,gravedad,sistema,8050.79,7793.06,,2024-07-12T09:45:00+00:00
2c684951-5b9d-4241-9325-2f02a3f3d162,0b620e00-7f77-445d-9956-430be1ed2748,PV-2024,,2024-07-28,427.56,42.76,10.91,gravedad,sistema,13321.26,7793.06,,2024-07-28T08:12:00+00:00
cbd353af-f1c8-49df-9480-268c5db730b2,0b620e00-7f77-445d-9956-430be1ed2748,PV-2024,7c8242f6-1c3d-4924-83db-e5883e8eada9,2024-08-07,578.29,57.83,10.91,gravedad,sistema,16480.67,7793.06,,2024-08-07T09:48:00+00:00
afa1e711-2929-41d5-92ae-7eee2ee73d2e,0b620e00-7f77-445d-9956-430be1ed2748,PV-2024,6b074ded-4407-46e6-8466-eaa977dd1b50,2024-08-30,243.35,24.34,5.57,gravedad,manual,8512.2,7793.06,,2024-08-30T06:46:00+00:00
cda62872-19a4-4bc6-8618-1ae6d9120bc7,0b620e00-7f77-445d-9956-430be1ed2748,OI-2025,0b6c359f-ac5f-4450-a69a-7da716b53aaa,2024-10-18,272.57,27.26,3.95,gravedad,sistema,9938.12,8565.06,,2024-10-18T12:39:00+00:00
fc077ad3-123b-4cf8-9c66-8ae719eb915a,0b620e00-7f77-445d-9956-430be1ed2748,OI-2025,,2024-11-06,529.71,52.97,12.83,gravedad,manual,16278.87,8565.06,,2024-11-06T06:26:00+00:00
bbc39e93-5bd0-4000-85bc-c2cb2c29c891,0b620e00-7f77-445d-9956-430be1ed2748,OI-2025,ee956743-5ea1-479f-aa29-1be5d455b226,2024-11-21,109.2,10.92,1.58,gravedad,sistema,3832.22,8565.06,,2024-11-21T09:54:00+00:00
bc05aff4-d545-4621-b7f5-25ddec7f43e9,0b620e00-7f77-445d-9956-430be1ed2748,OI-2025,,2024-11-28,750.84,75.08,15.65,gravedad,sistema,24508.07,8565.06,,2024-11-28T16:19:00+00:00
a3c57a34-2446-4759-bd88-c2b3ebb32c37,0b620e00-7f77-445d-9956-430be1ed2748,OI-2025,,2024-12-01,463.28,46.33,8.43,gravedad,voz,12745.6,8565.06,,2024-12-01T09:33:00+00:00
f3af2503-f6c0-477f-9b9f-0981359a676f,0b620e00-7f77-445d-9956-430be1ed2748,OI-2025,c56ca746-44c2-49d6-9b98-f4e636bdae56,2024-12-14,163.7,16.37,2.79,gravedad,voz,4695.95,8565.06,,2024-12-14T08:45:00+00:00
9c61436f-37a6-45c8-85ba-fdd4f1b66a4d,0b620e00-7f77-445d-9956-430be1ed2748,OI-2025,dfce6c68-b699-4283-8c35-91aacce76115,2024-12-23,342.02,34.2,5.53,gravedad,manual,11690.06,8565.06,,2024-12-23T06:56:00+00:00
4913abd6-52d5-4b48-8efa-c6fc577dc7ee,0b620e00-7f77-445d-9956-430be1ed2748,OI-2025,,2024-12-25,933.49,93.35,19.41,gravedad,voz,29718.47,8565.06,,2024-12-25T07:19:00+00:00
8cb91bef-84ee-4f23-a327-23bd5653efab,0b620e00-7f77-445d-9956-430be1ed2748,OI-2025,64bfde40-cc5b-493f-bd9c-600d780129fb,2024-12-29,370.53,37.05,5.85,gravedad,sistema,11522.66,8565.06,,2024-12-29T10:16:00+00:00
e43269de-768e-4ffe-bc66-22190b1a91a2,0b620e00-7f77-445d-9956-430be1ed2748,OI-2025,,2025-01-03,1200.64,120.06,18.97,gravedad,sistema,32897.49,8565.06,,2025-01-03T16:48:00+00:00
9c4cdc68-176d-437f-9a8d-4824276449aa,0b620e00-7f77-445d-9956-430be1ed2748,OI-2025,acd2c947-7e52-4233-9450-e641d9cb143e,2025-01-18,626.96,62.7,15.05,gravedad,sistema,18611.24,8565.06,,2025-01-18T15:55:00+00:00
cc65d415-bcbc-46de-89aa-12a17e254a98,0b620e00-7f77-445d-9956-430be1ed2748,OI-2025,0dd49183-7fbf-4a61-a10f-0b6c94a4f9e3,2025-02-02,1593.43,159.34,24.0,gravedad,sistema,45476.72,8565.06,,2025-02-02T11:37:00+00:00
17e672f1-1b18-4d6c-aa43-9c7cdbc8ca5d,0b620e00-7f77-445d-9956-430be1ed2748,OI-2025,,2025-02-10,208.89,20.89,5.34,gravedad,manual,5878.76,8565.06,,2025-02-10T12:49:00+00:00
7ae5604e-082e-423c-9c62-37a247366887,0b620e00-7f77-445d-9956-430be1ed2748,OI-2025,,2025-02-21,553.48,55.35,8.91,gravedad,sistema,18035.22,8565.06,,2025-02-21T08:19:00+00:00
66f2303e-90cc-4c3d-a682-c779cfc70b69,0b620e00-7f77-445d-9956-430be1ed2748,OI-2025,34eb67aa-4d9f-41e5-a287-84a2c968aba6,2025-02-23,446.32,44.63,9.47,gravedad,sistema,14602.37,8565.06,,2025-02-23T14:25:00+00:00
349c229b-c865-4d91-962b-f03ff659fc30,0b620e00-7f77-445d-9956-430be1ed2748,PV-2025,84a48943-9ee1-4296-acec-53d848b247f4,2025-04-05,401.7,40.17,7.14,gravedad,voz,14614.07,9989.94,,2025-04-05T12:51:00+00:00
87c82638-a824-424b-89ac-f755d3f0e0a6,0b620e00-7f77-445d-9956-430be1ed2748,PV-2025,8ff234a0-972f-4905-a50d-2078ade35e41,2025-04-28,506.74,50.67,8.35,gravedad,sistema,16855.23,9989.94,,2025-04-28T12:24:00+00:00
67689e2a-5caf-4269-9c33-e3c3eefb0667,0b620e00-7f77-445d-9956-430be1ed2748,PV-2025,,2025-06-08,616.66,61.67,11.02,gravedad,voz,22271.4,9989.94,,2025-06-08T09:29:00+00:00
f861ca8b-d964-4fec-991f-9d0d03bbd6de,0b620e00-7f77-445d-9956-430be1ed2748,PV-2025,,2025-07-01,844.95,84.5,16.5,gravedad,voz,28861.31,9989.94,,2025-07-01T12:41:00+00:00
48c76490-701c-465c-b1b2-b1c621411457,0b620e00-7f77-445d-9956-430be1ed2748,PV-2025,549a75e1-6e00-44d5-98c9-ec8556f02fd1,2025-07-03,1512.92,151.29,24.0,gravedad,voz,55217.69,9989.94,,2025-07-03T17:04:00+00:00
5a315f5f-81c0-473d-95d8-f6b3ce3594ab,0b620e00-7f77-445d-9956-430be1ed2748,PV-2025,,2025-07-19,568.95,56.9,8.12,gravedad,manual,16633.29,9989.94,,2025-07-19T14:19:00+00:00
50a4ed03-4cd2-45b2-9924-0b21f2cea305,0b620e00-7f77-445d-9956-430be1ed2748,PV-2025,b2b3aeeb-1101-45f0-8a06-a919236385fc,2025-07-19,443.69,44.37,7.03,gravedad,sistema,13700.82,9989.94,,2025-07-19T18:31:00+00:00
64edaeb9-33d8-42ba-b0af-b77a5a31af38,0b620e00-7f77-445d-9956-430be1ed2748,PV-2025,b8a36070-5214-4428-b712-3dc2a2c087f4,2025-07-29,729.39,72.94,14.77,gravedad,sistema,22024.97,9989.94,,2025-07-29T18:42:00+00:00
abff4138-8158-4229-936b-49030f6ef3c7,0b620e00-7f77-445d-9956-430be1ed2748,PV-2025,36439268-cb13-4a5b-81ce-1c5847bd2596,2025-08-02,1533.02,153.3,24.0,gravedad,sistema,42442.56,9989.94,,2025-08-02T11:31:00+00:00
9e0cb794-63d5-4719-8223-227fedb98346,0b620e00-7f77-445d-9956-430be1ed2748,PV-2025,2b61eb55-6d18-4a7e-83c2-f62abd690a89,2025-08-31,1462.25,146.22,24.0,gravedad,sistema,53516.45,9989.94,,2025-08-31T15:18:00+00:00
1ab3a759-65a2-48cd-83c6-7cee67efa555,0b620e00-7f77-445d-9956-430be1ed2748,PV-2025,2b8cea36-be7d-4252-8169-c40f5f0aaed6,2025-09-09,1090.41,109.04,15.81,gravedad,sistema,36179.28,9989.94,,2025-09-09T11:14:00+00:00
e5e1d63b-671c-428f-a3c4-d292044e0468,0b620e00-7f77-445d-9956-430be1ed2748,PV-2025,60c47b48-b06c-49f1-985d-bd6390e2036e,2025-09-12,279.27,27.93,6.57,gravedad,sistema,8027.53,9989.94,,2025-09-12T06:06:00+00:00
b79d9a34-d7ee-4344-ae3a-251eee4f5b80,0b620e00-7f77-445d-9956-430be1ed2748,OI-2026,1c0862f7-c0af-49e0-80cd-2971f6e8bc89,2025-12-10,213.65,21.37,4.75,gravedad,manual,6904.68,7483.67,,2025-12-10T19:58:00+00:00
04b7d3fa-cd04-4785-9d75-997e5ee1178d,0b620e00-7f77-445d-9956-430be1ed2748,OI-2026,,2025-12-18,368.61,36.86,8.02,gravedad,voz,11560.74,7483.67,,2025-12-18T05:44:00+00:00
ec573f8e-ed6c-4523-a806-1433a73a2d32,0b620e00-7f77-445d-9956-430be1ed2748,OI-2026,d36d1a79-f962-4232-8d39-8406273b5ac1,2025-12-26,485.45,48.54,7.67,gravedad,sistema,15046.78,7483.67,,2025-12-26T08:35:00+00:00
28ae9afc-ebb9-4bd3-a1a4-f77130c15dc6,0b620e00-7f77-445d-9956-430be1ed2748,OI-2026,,2026-01-09,913.99,91.4,19.02,gravedad,sistema,28493.66,7483.67,,2026-01-09T18:01:00+00:00
29ba1f60-f526-4600-98ee-5d9683b9f005,0b620e00-7f77-445d-9956-430be1ed2748,OI-2026,6e001d7c-b2f1-4e6f-994e-edd4b6f96863,2026-01-15,639.68,63.97,11.08,gravedad,sistema,22366.77,7483.67,,2026-01-15T06:19:00+00:00
b037687f-6148-44e1-b12c-0d5dfe31636c,0b620e00-7f77-445d-9956-430be1ed2748,OI-2026,,2026-01-18,1328.9,132.89,20.47,gravedad,voz,43703.62,7483.67,,2026-01-18T07:57:00+00:00
5ecf1059-7b5b-430d-b012-5c22b0e37243,0b620e00-7f77-445d-9956-430be1ed2748,OI-2026,2ebfcc11-07a7-410e-a360-c52c0ba12210,2026-01-20,202.07,20.21,3.38,gravedad,manual,6166.67,7483.67,,2026-01-20T07:05:00+00:00
4f5f201b-3ab1-4879-a296-205399b18e57,0b620e00-7f77-445d-9956-430be1ed2748,OI-2026,,2026-01-30,1176.66,117.67,18.71,gravedad,manual,36888.87,7483.67,,2026-01-30T11:51:00+00:00
62f350da-5584-4c30-a6ae-b84cf77b2f9d,0b620e00-7f77-445d-9956-430be1ed2748,OI-2026,,2026-02-02,225.37,22.54,4.74,gravedad,manual,7203.41,7483.67,,2026-02-02T15:15:00+00:00
eaba4d95-784f-410a-821e-e978bdc46d7e,0b620e00-7f77-445d-9956-430be1ed2748,OI-2026,2ba4f58c-ca92-43cd-8abd-f7fde7761723,2026-02-04,746.09,74.61,18.74,gravedad,voz,23195.77,7483.67,,2026-02-04T17:41:00+00:00
f18763c5-ece9-448f-8204-5374f9f70fc3,0b620e00-7f77-445d-9956-430be1ed2748,OI-2026,,2026-02-14,1064.31,106.43,22.29,gravedad,sistema,33569.77,7483.67,,2026-02-14T18:57:00+00:00
9dbc5b3b-d0e7-460c-aadc-c29bdc10551d,0b620e00-7f77-445d-9956-430be1ed2748,OI-2026,cc836a35-d441-4b83-a975-243277b29430,2026-02-19,118.91,11.89,2.24,gravedad,sistema,4170.06,7483.67,,2026-02-19T13:25:00+00:00
e704c982-ab08-4ebb-9ea2-20e107ada7f1,0b620e00-7f77-445d-9956-430be1ed2748,PV-2026,,2026-05-24,322.35,32.23,4.56,gravedad,manual,9741.62,9877.66,,2026-05-24T15:00:00+00:00
94e778c9-3316-4402-8df7-2c10e0a7efe2,0b620e00-7f77-445d-9956-430be1ed2748,PV-2026,3ecc9bc2-c559-4a20-a494-882069c92746,2026-06-09,940.41,94.04,21.87,gravedad,sistema,26010.55,9877.66,,2026-06-09T16:05:00+00:00
b2b3b4e8-fc90-495a-8962-d7b54aa33d1d,0b620e00-7f77-445d-9956-430be1ed2748,PV-2026,d9d81ad3-346c-4b2e-8cd8-db44f18e9109,2026-06-21,1265.52,126.55,23.27,gravedad,sistema,39645.55,9877.66,,2026-06-21T06:49:00+00:00
01cc2b28-cb8c-4284-a22b-027a17a0e78a,0b620e00-7f77-445d-9956-430be1ed2748,PV-2026,,2026-06-23,2202.88,220.29,24.0,gravedad,voz,73819.11,9877.66,,2026-06-23T11:10:00+00:00
6daa08ba-065f-439a-94e3-9229889584db,0b620e00-7f77-445d-9956-430be1ed2748,PV-2026,772aac52-8676-4198-8e40-df8bda162316,2026-07-01,1489.99,149.0,24.0,gravedad,sistema,42723.87,9877.66,,2026-07-01T19:55:00+00:00
6a75db33-1b46-4fb2-9cda-363c8bfaa132,0b620e00-7f77-445d-9956-430be1ed2748,PV-2026,,2026-07-25,875.19,87.52,18.63,gravedad,manual,31260.5,9877.66,,2026-07-25T18:36:00+00:00
94847925-e3ef-4505-adb3-26f3a524053f,0b620e00-7f77-445d-9956-430be1ed2748,PV-2026,,2026-08-12,173.05,17.3,3.88,gravedad,sistema,6332.94,9877.66,,2026-08-12T14:54:00+00:00
a9a5955b-20b4-4faa-9e35-b7df26cd78bb,0b620e00-7f77-445d-9956-430be1ed2748,PV-2026,7cff6405-2641-44da-9957-319d62070063,2026-08-20,245.32,24.53,4.09,gravedad,manual,8167.52,9877.66,,2026-08-20T07:50:00+00:00
