id_riego,id_parcela,ciclo_agricola,id_recomendacion,fecha_riego,volumen_m3_ha,lamina_mm,duracion_horas,metodo_riego,origen_decision,costo_energia_mxn,ciclo_vol_target_m3_ha,observaciones,created_at
a01d48b2-a730-4c25-a5dd-4ee6c0c3531f,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2021,a0bba42d-321e-469b-b9b2-ac2ef154841f,2021-02-23,1099.17,109.92,24.0,gravedad,manual,11822.14,6328.9,,2021-02-23T12:56:00+00:00
4cc7e58e-e568-4256-8d69-38cf86fdcb97,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2021,,2021-02-27,589.14,58.91,13.43,gravedad,manual,7064.18,6328.9,,2021-02-27T12:36:00+00:00
b84c34a8-bb04-44a8-bdb6-606862d8e8f5,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2021,10aa7df6-8d52-49d2-a6ca-96592c1a7d89,2021-03-02,699.3,69.93,17.75,gravedad,sistema,7561.74,6328.9,,2021-03-02T10:46:00+00:00
68705c0f-16dd-4e18-94ba-17fd0fbe6fe3,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2021,593e3fa9-5867-4767-bfe7-ed83bb517925,2021-04-13,842.05,84.2,21.18,gravedad,manual,8396.15,7212.52,,2021-04-13T16:23:00+00:00
7cfff31b-125b-44d4-8ac3-4c408bc4dc38,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2021,54d34a63-fb0e-416c-8e79-360d93b1dac3,2021-04-22,267.4,26.74,5.61,gravedad,sistema,2522.82,7212.52,,2021-04-22T17:22:00+00:00
7ebc267c-4139-48ae-abdb-1f797dec4b50,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2021,c0eb2e85-f60f-4a02-81c2-796ac0c940e0,2021-06-14,865.92,86.59,21.29,gravedad,sistema,10121.97,7212.52,,2021-06-14T07:36:00+00:00
67567c37-96d5-45ae-9fb0-4cce00e53cfe,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2021,,2021-06-16,259.53,25.95,5.15,gravedad,sistema,2989.37,7212.52,,2021-06-16T14:39:00+00:00
de663577-4fc2-4760-9e07-0d54222883c4,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2021,,2021-06-18,373.43,37.34,6.86,gravedad,sistema,4554.0,7212.52,,2021-06-18T18:21:00+00:00
9798e4d0-0c5a-45ba-86e4-b3d6295ace17,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2021,,2021-06-22,144.4,14.44,2.67,gravedad,sistema,1660.73,7212.52,,2021-06-22T11:43:00+00:00
1c5f7f6c-57e5-4d0b-8d2b-0c429345d9c1,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2021,,2021-06-24,584.16,58.42,14.19,gravedad,sistema,6207.9,7212.52,,2021-06-24T09:07:00+00:00
2b283f24-76cc-4a9c-aef4-71a8a3998215,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2021,97033e08-d505-491c-a733-41d9edc46c1a,2021-06-24,775.08,77.51,16.6,gravedad,voz,8466.48,7212.52,,2021-06-24T11:24:00+00:00
04af4475-f3ea-4533-a64c-0126746168a8,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2021,9b0e5234-546b-4dda-9a29-3b42d7bf664b,2021-07-07,100.92,10.09,1.88,gravedad,manual,1263.56,7212.52,,2021-07-07T11:00:00+00:00
bfbff592-ccbd-46f2-ac41-5e7846888ba0,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2021,98ed7017-0cb5-47da-b10b-73189177331d,2021-07-23,465.0,46.5,8.48,gravedad,voz,4368.99,7212.52,,2021-07-23T13:15:00+00:00
bb81644b-522a-4a96-9970-9d49f21c9d53,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2021,2f7daa6d-8471-45a6-96d1-0c9d7a4b4e62,2021-07-24,689.74,68.97,9.91,gravedad,manual,7490.9,7212.52,,2021-07-24T06:50:00+00:00
1dfe728f-a7af-43ef-8df7-9accc4c314db,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2021,6ecd2698-008d-441a-a37d-b209cef1bb9f,2021-07-27,1113.6,111.36,21.8,gravedad,voz,12035.08,7212.52,,2021-07-27T18:42:00+00:00
0a868d41-c919-4377-b01d-63c46b577c56,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2021,,2021-07-29,478.65,47.86,10.9,gravedad,manual,5766.95,7212.52,,2021-07-29T07:55:00+00:00
abb43bc5-45f0-4457-b04a-1f445cd18e0e,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2021,778e9a47-ba13-473b-9db4-e6c29de4d1b4,2021-08-01,252.65,25.26,3.68,gravedad,manual,2645.1,7212.52,,2021-08-01T08:08:00+00:00
37289067-4352-4c70-812f-55251011e58c,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2022,,2021-11-08,237.83,23.78,6.07,gravedad,manual,2347.41,9232.06,,2021-11-08T15:29:00+00:00
c446bfbe-c9a6-4fc6-8fc0-6036c2338e95,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2022,2f9c53c2-7586-4970-b78f-3bb4e0e0d67d,2021-11-13,1921.35,192.13,24.0,gravedad,sistema,23119.46,9232.06,,2021-11-13T08:22:00+00:00
bb648467-35f1-49b0-90c3-6fb9c9e080fe,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2022,,2021-11-15,967.01,96.7,22.38,gravedad,manual,11490.09,9232.06,,2021-11-15T08:55:00+00:00
0253d1fc-2d9e-4e12-8f1d-f51553bd5139,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2022,,2021-11-16,854.38,85.44,14.35,gravedad,sistema,9141.84,9232.06,,2021-11-16T14:04:00+00:00
6c604e4d-2170-495f-934a-240ca15437be,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2022,,2021-11-25,140.63,14.06,3.02,gravedad,sistema,1358.72,9232.06,,2021-11-25T16:51:00+00:00
dc169b3a-59d6-4e62-9e6d-9667ef99422b,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2022,,2021-11-26,324.21,32.42,8.26,gravedad,sistema,4032.19,9232.06,,2021-11-26T14:05:00+00:00
48c19553-2521-4559-af98-c819b2a4e0fb,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2022,9f250175-7cb8-4805-aac5-b80b5d0a06fc,2021-12-17,429.65,42.96,10.09,gravedad,manual,4957.11,9232.06,,2021-12-17T12:03:00+00:00
63cb857e-6649-4d00-8d6f-1fe1628d74ae,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2022,120e4c23-e33a-4629-9247-c604bf3d9f77,2022-01-12,991.84,99.18,17.8,gravedad,manual,9837.0,9232.06,,2022-01-12T19:16:00+00:00
080d35d7-233e-4eaf-a4bb-74bfe72179a4,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2022,272b311a-fb11-4443-ae47-f8a76e385e09,2022-02-04,111.31,11.13,1.94,gravedad,voz,1304.08,9232.06,,2022-02-04T12:14:00+00:00
bb1cf4bc-84a8-452e-9c21-7aa58afb4cb2,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2022,743fc445-303e-4eeb-89dc-b72700611d47,2022-02-17,1532.37,153.24,24.0,gravedad,manual,18063.51,9232.06,,2022-02-17T11:02:00+00:00
9ed967c6-e238-449f-bde9-bccb1332d639,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2022,9d4b83dd-b9f3-4b79-bf6c-4c74137c3c08,2022-03-03,639.24,63.92,14.48,gravedad,manual,7148.35,9232.06,,2022-03-03T09:52:00+00:00
058e6ba0-b738-4572-ac19-c7232807b4c9,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2022,,2022-03-05,1082.26,108.23,23.21,gravedad,voz,13284.59,9232.06,,2022-03-05T05:03:00+00:00
cc195cc3-1f83-4fa3-92a5-7c5930c375b8,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2022,,2022-04-03,748.75,74.88,18.1,gravedad,sistema,7524.08,9788.84,,2022-04-03T16:59:00+00:00
512b1154-81c0-4a32-a760-51f635593fe6,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2022,,2022-04-11,156.65,15.67,2.82,gravedad,sistema,1951.19,9788.84,,2022-04-11T18:09:00+00:00
13977b13-0053-4d71-ae5a-63e6b7cf89fc,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2022,,2022-04-15,865.72,86.57,17.58,gravedad,manual,9640.29,9788.84,,2022-04-15T09:16:00+00:00
b14ebfa8-d53a-4b4d-a695-02d0280c97d4,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2022,,2022-04-28,1065.85,106.59,19.06,gravedad,sistema,13281.07,9788.84,,2022-04-28T17:00:00+00:00
f86202c0-5b5a-4c28-b28a-babde9070c78,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2022,ad15b607-6535-4f86-ab73-efca5423b528,2022-06-03,591.48,59.15,14.09,gravedad,sistema,5724.99,9788.84,,2022-06-03T08:12:00+00:00
294f59ad-8d10-44a6-877e-cdd4c4d93392,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2022,,2022-06-04,1394.69,139.47,24.0,gravedad,sistema,14335.98,9788.84,,2022-06-04T05:09:00+00:00
a04f37bb-0d01-4c53-9b6f-3cc95b20190f,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2022,c1e14a3a-971c-440a-a24d-0c196e68f71e,2022-06-04,534.49,53.45,8.1,gravedad,manual,6235.56,9788.84,,2022-06-04T14:10:00+00:00
d7c12b88-1092-457b-b5e2-dbf32b97d363,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2022,,2022-06-13,225.84,22.58,3.26,gravedad,sistema,2274.0,9788.84,,2022-06-13T07:29:00+00:00
bc1d99d7-247d-45a5-8b79-6586b0deaae3,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2022,5e0e950b-e101-4511-8940-706fd1b804e5,2022-06-13,150.6,15.06,3.62,gravedad,sistema,1551.85,9788.84,,2022-06-13T07:38:00+00:00
e87401f6-81b0-4672-9c6c-998d31c2406d,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2022,,2022-06-15,322.04,32.2,6.0,gravedad,sistema,3650.12,9788.84,,2022-06-15T09:59:00+00:00
eacbafba-3db8-4170-80c2-cd7bfb6b50ad,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2022,,2022-06-27,905.96,90.6,18.3,gravedad,manual,10453.87,9788.84,,2022-06-27T05:48:00+00:00
e62838bb-7a0b-4e54-860a-212881441c23,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2022,,2022-07-09,865.87,86.59,14.86,gravedad,sistema,9478.74,9788.84,,2022-07-09T12:07:00+00:00
dfb86855-968c-4aa9-b5f7-19ffa3f70439,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2022,,2022-07-17,1393.56,139.36,24.0,gravedad,voz,16261.09,9788.84,,2022-07-17T17:05:00+00:00
731ccab9-863c-4691-8a3b-1741a3be0050,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2022,,2022-08-23,452.79,45.28,9.07,gravedad,sistema,4796.03,9788.84,,2022-08-23T16:58:00+00:00
5a405ada-06a2-4fc0-b495-60487fa893a7,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2022,95920db4-8d72-4e83-a384-058b6adc53ba,2022-08-28,114.55,11.46,2.09,gravedad,manual,1158.94,9788.84,,2022-08-28T13:44:00+00:00
125e255a-9217-490f-9a3b-399180f2aff5,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2023,5475b744-b635-400c-9d3b-4f47fb200505,2022-11-02,1730.12,173.01,24.0,gravedad,voz,20670.18,9045.72,,2022-11-02T13:57:00+00:00
3a87da4c-1ef0-4d13-a60a-f67df7d74b9c,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2023,f4f72d2b-adb5-4858-8637-c1e8f9fee9c5,2022-11-13,1157.55,115.75,24.0,gravedad,manual,12527.37,9045.72,,2022-11-13T19:20:00+00:00
506f389a-ffe0-497b-9f21-3efa389629eb,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2023,5dc91048-5abb-4826-bb04-6e723fcd75ba,2022-11-26,296.25,29.63,6.7,gravedad,voz,3122.83,9045.72,,2022-11-26T17:12:00+00:00
9d40e986-02a2-44f9-bd3c-d58fe5fecb73,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2023,aa185433-7def-4729-b2f5-46499cc8f8e3,2022-11-27,1684.9,168.49,24.0,gravedad,sistema,15717.0,9045.72,,2022-11-27T09:58:00+00:00
ecaa0c0c-573d-4a9d-b28c-eb4dd7a1ba9f,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2023,85aacc16-8595-4e8a-b1e1-83bcd659141a,2022-12-09,323.61,32.36,7.66,gravedad,manual,3749.16,9045.72,,2022-12-09T09:09:00+00:00
b125b840-d1f6-4c9c-a48d-24d2d89c6b38,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2023,a05545b2-45e8-419e-8797-91230bab1bc1,2023-01-09,420.51,42.05,10.2,gravedad,sistema,5126.24,9045.72,,2023-01-09T08:19:00+00:00
a52a3168-d89f-4261-911c-fb171b479218,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2023,,2023-01-22,321.54,32.15,4.59,gravedad,sistema,3978.27,9045.72,,2023-01-22T18:01:00+00:00
efb129ee-008e-4c65-8393-422816de5b4f,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2023,,2023-01-31,437.86,43.79,10.35,gravedad,manual,5200.56,9045.72,,2023-01-31T08:21:00+00:00
238beceb-d9ec-475d-8955-51e8bcaade72,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2023,,2023-02-11,1065.97,106.6,22.3,gravedad,sistema,11716.48,9045.72,,2023-02-11T13:38:00+00:00
4fbb2887-4f6b-4b8f-b7a5-e506cf19b6b1,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2023,,2023-02-17,1607.39,160.74,24.0,gravedad,voz,18117.44,9045.72,,2023-02-17T07:49:00+00:00
41d62737-fd14-4c9a-bcfb-a18ca9681297,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2023,,2023-04-05,493.92,49.39,9.2,gravedad,voz,5454.76,9589.13,,2023-04-05T08:56:00+00:00
147a1928-db09-45b2-a5f4-d8cb60b9b3c8,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2023,f2ae5e2a-94ba-4d61-9691-bccadacf0183,2023-04-09,702.49,70.25,12.62,gravedad,sistema,7386.72,9589.13,,2023-04-09T16:31:00+00:00
5666d40a-eb79-4dbf-8af0-c1f20a4721b8,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2023,66f15d55-44e5-4f27-a5b7-6a5727c0f9bc,2023-05-04,796.88,79.69,19.34,gravedad,voz,8199.87,9589.13,,2023-05-04T15:27:00+00:00
e05497f4-bf0c-46ce-9e04-287617584d2c,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2023,,2023-05-07,1730.28,173.03,24.0,gravedad,sistema,17533.98,9589.13,,2023-05-07T16:54:00+00:00
1a8b10c6-d616-4eb4-8af6-282815ec8133,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2023,7e0828b2-b7f6-400d-b197-7d0ccbf14682,2023-05-08,542.41,54.24,9.08,gravedad,manual,5118.06,9589.13,,2023-05-08T18:14:00+00:00
7c81a88f-d57d-4c59-939d-4ec07373ae31,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2023,6e10a928-76ea-463f-836d-067ad7b7bd48,2023-05-20,367.96,36.8,8.0,gravedad,sistema,3599.21,9589.13,,2023-05-20T07:17:00+00:00
7cdd2971-e625-45e6-bf86-feca2a6e3488,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2023,,2023-06-21,550.63,55.06,9.91,gravedad,manual,5111.88,9589.13,,2023-06-21T06:31:00+00:00
9603f0cd-02fb-4c7c-aef9-539f0aff3ace,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2023,4040fb2b-a3ba-478c-beda-1b07e1f531c2,2023-06-22,1201.32,120.13,20.46,gravedad,sistema,13140.43,9589.13,,2023-06-22T18:28:00+00:00
a85def57-001f-44a3-97dd-7a74619681e1,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2023,5b3a8d95-ecae-462c-ab03-920f396559e0,2023-07-16,783.14,78.31,16.64,gravedad,sistema,9046.56,9589.13,,2023-07-16T06:16:00+00:00
589a4fb2-58ab-4022-98f1-1658e2181804,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2023,447fe7d8-a3ee-46fd-a5b0-f7860de63cfc,2023-08-17,1631.4,163.14,24.0,gravedad,sistema,15951.2,9589.13,,2023-08-17T15:07:00+00:00
df91df64-d7d3-4fca-b65d-518e348f833e,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2023,,2023-08-20,788.69,78.87,13.76,gravedad,manual,7932.45,9589.13,,2023-08-20T10:48:00+00:00
96815551-f14e-4634-9086-bfc126a2b0d2,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2024,,2023-10-15,385.99,38.6,5.95,gravedad,sistema,3768.95,9067.06,,2023-10-15T12:29:00+00:00
d7f1a989-45cf-4cbe-82e7-6b6e0def7a95,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2024,ad3a639f-324b-463a-8081-b5cb2ecf4722,2023-10-29,291.58,29.16,5.47,gravedad,manual,2818.72,9067.06,,2023-10-29T15:11:00+00:00
2986183c-a66a-46c4-a17d-724050cabe6e,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2024,a6766369-c93b-41f6-a840-edd7fbbae7ed,2023-11-05,590.76,59.08,14.95,gravedad,manual,7232.73,9067.06,,2023-11-05T17:44:00+00:00
c4585441-c310-44fd-b492-46575f85e7f6,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2024,,2023-12-21,1104.72,110.47,21.67,gravedad,sistema,10950.12,9067.06,,2023-12-21T08:42:00+00:00
9343ddc5-9a50-48c2-bef0-28b8ede5e039,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2024,,2023-12-31,1309.34,130.93,24.0,gravedad,voz,13381.79,9067.06,,2023-12-31T06:06:00+00:00
211767d4-8767-4ba4-990e-846f9d50cb46,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2024,593e3fa9-5867-4767-bfe7-ed83bb517925,2024-01-01,802.63,80.26,18.56,gravedad,manual,9237.38,9067.06,,2024-01-01T19:58:00+00:00
8b7661dc-f230-4cc4-aad3-faa013734ea1,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2024,7f8a7994-a240-45f1-826b-2490c7c26865,2024-01-16,1120.46,112.05,19.28,gravedad,voz,13379.23,9067.06,,2024-01-16T06:36:00+00:00
7044cf57-ca55-45e0-a427-dc65a89aefbd,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2024,0416354f-3c0f-4c81-9b18-762b2fcb9dd6,2024-01-19,289.58,28.96,4.37,gravedad,sistema,2873.61,9067.06,,2024-01-19T19:03:00+00:00
f0037819-d8b9-411d-89fb-3d89f184cb25,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2024,cd953538-92d6-41ab-8afa-9461f468cb39,2024-01-19,191.21,19.12,4.83,gravedad,sistema,2154.83,9067.06,,2024-01-19T06:15:00+00:00
5650edc3-08a4-4838-90df-1531f7b3a62b,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2024,9829f52d-3098-4c95-a823-f62b194c3669,2024-01-30,599.36,59.94,8.5,gravedad,manual,6387.47,9067.06,,2024-01-30T13:21:00+00:00
2c3141e9-d426-427e-862f-cbd46a854986,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2024,21a84a50-8df8-490c-ba03-93cc9beffa44,2024-01-31,1076.7,107.67,17.77,gravedad,manual,13207.09,9067.06,,2024-01-31T09:14:00+00:00
410faa83-9b1b-4583-b26f-10e4265e7a31,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2024,,2024-02-01,1304.73,130.47,22.23,gravedad,sistema,13699.68,9067.06,,2024-02-01T14:15:00+00:00
db48693a-66c1-41e8-9c2e-8a8dbe5e98c6,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2024,ec9cfbf7-1d8b-4020-9e85-bfbe01a582fb,2024-04-28,391.83,39.18,6.22,gravedad,sistema,4359.25,6535.76,,2024-04-28T05:16:00+00:00
ed5443de-d833-47b3-9a1c-4adf894aa78b,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2024,8ad58de8-4054-4d3a-8cdd-2bb6de703266,2024-05-06,726.19,72.62,18.01,gravedad,voz,8103.42,6535.76,,2024-05-06T06:40:00+00:00
721a017b-3d1c-438a-bc52-f6a687ff7630,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2024,84dd0f3d-69cd-42e1-9076-742711f99d28,2024-06-05,850.58,85.06,13.41,gravedad,sistema,9674.36,6535.76,,2024-06-05T08:37:00+00:00
e650ad84-245d-427f-a2f6-6aaf5f07a769,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2024,82376a91-f910-4a35-bd07-180a9921578e,2024-06-06,1701.58,170.16,24.0,gravedad,manual,16643.06,6535.76,,2024-06-06T12:56:00+00:00
e51663c9-04c3-4e79-80a4-cc41bea03f99,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2024,27c4a5f3-8768-41bb-9225-48afbcef1832,2024-06-29,477.28,47.73,7.57,gravedad,sistema,5480.47,6535.76,,2024-06-29T09:03:00+00:00
537e73f3-1e40-4cf4-969d-ffdd35dc0d33,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2024,,2024-07-05,122.6,12.26,1.89,gravedad,sistema,1532.3,6535.76,,2024-07-05T05:05:00+00:00
2d5fe525-0f53-4446-86f5-25d81698ca2a,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2024,8ad5e6ae-6bf9-4f89-af9f-f695c5f0b932,2024-07-19,163.12,16.31,2.48,gravedad,sistema,1787.21,6535.76,,2024-07-19T06:45:00+00:00
e893cdd3-33fe-418c-a24e-358c2530ebf4,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2024,798f1e18-dec0-4835-b7db-7a7f1b13dcb3,2024-08-05,360.94,36.09,9.12,gravedad,sistema,4184.5,6535.76,,2024-08-05T13:13:00+00:00
2daa1efb-8670-4814-a17c-a7b72c4ea4e9,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2024,,2024-08-06,215.44,21.54,3.53,gravedad,sistema,2302.11,6535.76,,2024-08-06T07:46:00+00:00
779a3e9e-219c-4bb3-ad7c-4ef29e66786f,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2024,33652800-5fed-4ad5-b383-d0f7b93784ff,2024-08-16,968.75,96.87,16.31,gravedad,sistema,10776.25,6535.76,,2024-08-16T09:09:00+00:00
0a3fdaf6-3e96-4892-90eb-ea3e1d0a70d6,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2024,,2024-08-29,223.67,22.37,4.74,gravedad,sistema,2294.93,6535.76,,2024-08-29T07:27:00+00:00
71aa0a14-6232-4d59-8c9c-3e6702e5bed1,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2024,ba64c4d6-6a7e-443f-a5b3-cb79d8fdd56c,2024-09-08,333.8,33.38,8.18,gravedad,voz,3154.17,6535.76,,2024-09-08T16:40:00+00:00
6117e355-1279-4f35-8126-023547febc69,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2025,,2024-10-17,413.59,41.36,9.48,gravedad,sistema,4251.46,9197.68,,2024-10-17T17:36:00+00:00
ed92e035-d4e2-423d-9590-9d5039e5e1c9,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2025,,2024-11-01,1285.77,128.58,24.0,gravedad,sistema,15851.41,9197.68,,2024-11-01T18:15:00+00:00
c4b04c0a-5dbf-46bd-a49b-8e2789353863,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2025,e49148c2-26ea-4006-a2dc-6e43e0eeac16,2025-01-04,1400.13,140.01,24.0,gravedad,voz,16204.44,9197.68,,2025-01-04T06:25:00+00:00
16a5fbe7-1933-4d6d-9957-cb6252f868f9,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2025,262f3bb2-89db-4fbc-b155-491f79c5d627,2025-02-02,364.56,36.46,6.63,gravedad,manual,4458.78,9197.68,,2025-02-02T15:24:00+00:00
c16ceab8-bc0b-43fd-ab1c-ac660410a26d,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2025,ad6867b9-a45e-4ebb-b46b-70c421171d40,2025-02-11,482.62,48.26,10.65,gravedad,sistema,5984.77,9197.68,,2025-02-11T14:53:00+00:00
9a32e564-8fb7-4e13-ad1a-a67fafd21316,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2025,c667436a-69b9-4bc7-9bba-e91645ceb604,2025-02-20,1638.87,163.89,24.0,gravedad,sistema,18891.96,9197.68,,2025-02-20T14:31:00+00:00
7dd59e2c-94e6-4b2e-b5e9-fd12f7458527,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2025,3ae6fe4b-e262-430c-b467-80db2f19dd32,2025-02-21,91.08,9.11,1.79,gravedad,manual,1049.38,9197.68,,2025-02-21T18:41:00+00:00
4a5f276c-dcc7-484e-a766-8171cd4836f3,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2025,,2025-02-21,918.98,91.9,13.9,gravedad,manual,11201.31,9197.68,,2025-02-21T14:55:00+00:00
31ea43de-a33c-4710-ad9a-31ab2c2e26b4,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2025,,2025-02-22,789.72,78.97,15.21,gravedad,manual,8147.57,9197.68,,2025-02-22T19:31:00+00:00
87b21fbc-eacb-4a46-93d9-437d11dfa4df,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2025,,2025-03-02,671.67,67.17,15.75,gravedad,manual,6625.92,9197.68,,2025-03-02T13:34:00+00:00
d3de4550-ec88-4ffe-b8ea-16d8a8dcd876,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2025,,2025-03-11,707.85,70.79,16.32,gravedad,manual,6581.75,9197.68,,2025-03-11T12:39:00+00:00
ebd1ead8-4731-4893-8a9e-8cb6c2579697,00667a0d-43a1-4fbc-96ce-51bea399d27f,OI-2025,,2025-03-13,432.82,43.28,7.03,gravedad,manual,4916.83,9197.68,,2025-03-13T08:17:00+00:00
824c7cbb-c969-488a-ac8e-6d6881248630,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2025,174d4cef-81fc-4736-8ea7-2aaac9b907c5,2025-04-10,223.1,22.31,4.48,gravedad,sistema,2633.33,10204.79,,2025-04-10T12:57:00+00:00
d2a9811e-4186-4a20-9981-c5a49ece6dd8,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2025,,2025-04-15,1268.09,126.81,22.02,gravedad,manual,13093.77,10204.79,,2025-04-15T08:51:00+00:00
8062e28f-6f1d-412f-b35b-d4cfc2300969,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2025,,2025-04-28,527.98,52.8,9.8,gravedad,sistema,6544.73,10204.79,,2025-04-28T06:03:00+00:00
f38e5d7c-37c2-4a53-88a9-2db7e61ea1e1,00667a0d-43a1-4fbc-96ce-51bea399d27f,PV-2025,,2025-04-30,1280.95,128.09,24.0,gravedad,voz,12240.97,10204.79,,2025-04-30T13:54:00+00:00
